company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,basesalary,bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College
Facebook,Software Engineering Manager,522000,"Seattle, WA",16.0,2.0,227000.0,45000.0,0,0,0,0,0
Facebook,Software Engineer,500000,"Seattle, WA",20.0,4.0,220000.0,40000.0,0,0,0,0,0
Facebook,Software Engineer,358000,"Menlo Park, CA",8.0,0.0,185000.0,28000.0,0,0,0,0,0
Facebook,Software Engineer,220000,"Seattle, WA",2.0,2.0,145000.0,15000.0,0,0,0,0,0
Facebook,Product Manager,216000,"Menlo Park, CA",3.0,0.0,160000.0,160000.0,0,0,0,0,0
Facebook,Product Manager,341000,"Menlo Park, CA",10.0,1.0,186000.0,55000.0,0,0,0,0,0
Facebook,Software Engineer,169000,"Seattle, WA",1.0,0.0,109000.0,20000.0,0,0,0,0,0
Facebook,Software Engineering Manager,520000,"Seattle, WA",15.0,0.0,225000.0,45000.0,0,0,0,0,0
Facebook,Software Engineer,435000,"Seattle, WA",14.0,0.0,185000.0,100000.0,0,0,0,0,0
Facebook,Software Engineer,275000,"Menlo Park, CA",5.0,0.0,160000.0,40000.0,0,0,0,0,0
Facebook,Software Engineer,325000,"Menlo Park, CA",10.0,5.0,185000.0,25000.0,0,0,0,0,0
Facebook,Software Engineer,183000,"San Francisco, CA",0.0,0.0,0.0,0.0,0,0,0,0,0
Facebook,Product Designer,210000,"Menlo Park, CA",3.0,0.0,155000.0,15000.0,0,0,0,0,0
Facebook,Product Designer,398000,"Menlo Park, CA",10.0,3.0,196000.0,42000.0,0,0,0,0,0
Facebook,Software Engineer,162000,"Seattle, WA",0.0,0.0,110000.0,15000.0,0,0,0,0,0
Facebook,Software Engineer,368000,"Menlo Park, CA",2.0,0.0,190000.0,28000.0,0,0,0,0,0
Facebook,Software Engineer,360000,"Menlo Park, CA",8.0,5.0,0.0,0.0,0,0,0,0,0
Facebook,Data Scientist,150000,"Menlo Park, CA",0.0,0.0,115000.0,10000.0,0,0,0,0,0
Facebook,Product Designer,276000,"Menlo Park, CA",7.0,1.0,175000.0,26000.0,0,0,0,0,0
Facebook,Product Manager,276000,"Menlo Park, CA",8.0,2.0,171000.0,25000.0,0,0,0,0,0
Facebook,Software Engineer,330000,"San Francisco, CA",6.0,2.0,207000.0,30000.0,0,0,0,0,0
Facebook,Software Engineer,232000,"Seattle, WA",2.0,2.0,152000.0,16000.0,0,0,0,0,0
Facebook,Software Engineer,159000,"Menlo Park, CA",0.0,1.0,110000.0,11000.0,0,0,0,0,0
Facebook,Software Engineer,226000,"Menlo Park, CA",10.0,0.0,160000.0,16000.0,0,0,0,0,0
Facebook,Software Engineer,307000,"Seattle, WA",10.0,1.0,180000.0,27000.0,0,0,0,0,0
Facebook,Recruiter,230000,"San Francisco, CA",13.0,1.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,251000,"Menlo Park, CA",4.0,0.0,160000.0,16000.0,0,0,0,0,0
Facebook,Product Manager,450000,"Menlo Park, CA",15.0,0.0,210000.0,42000.0,0,0,0,0,0
Facebook,Software Engineer,147000,"Cupertino, CA",0.0,0.0,115000.0,20000.0,0,0,0,0,0
Facebook,Software Engineering Manager,945000,"Menlo Park, CA",15.0,1.0,260000.0,65000.0,0,0,0,0,0
Facebook,Software Engineer,410000,"Menlo Park, CA",10.0,2.5,179000.0,39000.0,0,0,0,0,0
Facebook,Software Engineer,363000,"Seattle, WA",8.0,1.0,185000.0,28000.0,0,0,0,0,0
Facebook,Software Engineer,282000,"Menlo Park, CA",10.0,4.0,180000.0,27000.0,0,0,0,0,0
Facebook,Software Engineer,735000,"Menlo Park, CA",7.0,7.0,215000.0,35000.0,0,0,0,0,0
Facebook,Software Engineering Manager,300000,"Dublin, DN, Ireland",15.0,2.0,120000.0,30000.0,0,0,0,0,0
Facebook,Software Engineer,265000,"Menlo Park, CA",1.0,0.0,160000.0,30000.0,0,0,0,0,0
Facebook,Software Engineering Manager,700000,"Menlo Park, CA",8.0,8.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,200000,"Menlo Park, CA",1.0,1.0,144000.0,15000.0,0,0,0,0,0
Facebook,Software Engineer,350000,"Menlo Park, CA",4.0,0.0,160000.0,100000.0,0,0,0,0,0
Facebook,Software Engineer,209000,"Menlo Park, CA",7.0,0.0,140000.0,14000.0,0,0,0,0,0
Facebook,Product Manager,500000,"Seattle, WA",10.0,1.5,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,714000,"Menlo Park, CA",10.0,5.0,220000.0,44000.0,0,0,0,0,0
Facebook,Software Engineer,388000,"Menlo Park, CA",1.0,0.0,185000.0,27000.0,0,0,0,0,0
Facebook,Software Engineer,240000,"Seattle, WA",0.0,0.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,520000,"Menlo Park, CA",12.0,0.0,225000.0,45000.0,0,0,0,0,0
Facebook,Software Engineer,180000,"London, EN, United Kingdom",11.0,1.0,128000.0,20000.0,0,0,0,0,0
Facebook,Software Engineer,275000,"Mountain View, CA",12.0,0.0,175000.0,0.0,0,0,0,0,0
Facebook,Software Engineer,105000,"London, EN, United Kingdom",0.0,0.0,68000.0,6000.0,0,0,0,0,0
Facebook,Software Engineer,600000,"Menlo Park, CA",15.0,2.0,200000.0,30000.0,0,0,0,0,0
Facebook,Software Engineer,475000,"Seattle, WA",16.0,4.0,230000.0,46000.0,0,0,0,0,0
Facebook,Software Engineer,270000,"New York, NY",7.0,2.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,398000,"Seattle, WA",5.0,4.0,183000.0,34000.0,0,0,0,0,0
Facebook,Software Engineer,950000,"Menlo Park, CA",20.0,2.0,260000.0,65000.0,0,0,0,0,0
Facebook,Software Engineer,155000,"Menlo Park, CA",0.0,0.5,115000.0,15000.0,0,0,0,0,0
Facebook,Software Engineer,694000,"Menlo Park, CA",20.0,1.0,222000.0,39000.0,0,0,0,0,0
Facebook,Data Scientist,350000,"San Francisco, CA",4.0,4.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,176000,"Menlo Park, CA",1.0,0.0,110000.0,11000.0,0,0,0,0,0
Facebook,Software Engineer,265000,"Menlo Park, CA",5.0,2.0,162000.0,17000.0,0,0,0,0,0
Facebook,Software Engineer,450000,"Menlo Park, CA",15.0,4.0,220000.0,40000.0,0,0,0,0,0
Facebook,Software Engineer,275000,"Menlo Park, CA",5.0,3.0,175000.0,25000.0,0,0,0,0,0
Facebook,Product Manager,308000,"Menlo Park, CA",5.0,0.0,190000.0,28000.0,0,0,0,0,0
Facebook,Software Engineer,220000,"Menlo Park, CA",5.0,1.5,156000.0,15000.0,0,0,0,0,0
Facebook,Software Engineering Manager,800000,"Menlo Park, CA",7.0,7.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,390000,"Seattle, WA",10.0,1.0,185000.0,30000.0,0,0,0,0,0
Facebook,Software Engineer,419000,"New York, NY",14.0,1.5,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,510000,"Menlo Park, CA",7.0,5.0,190000.0,35000.0,0,0,0,0,0
Facebook,Software Engineer,340000,"Seattle, WA",15.0,2.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,400000,"Menlo Park, CA",2.0,1.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,340000,"Menlo Park, CA",8.0,3.0,180000.0,40000.0,0,0,0,0,0
Facebook,Software Engineer,127000,"London, EN, United Kingdom",12.0,1.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,391000,"Seattle, WA",18.0,2.0,186000.0,28000.0,0,0,0,0,0
Facebook,Software Engineer,185000,"Seattle, WA",0.0,0.0,110000.0,25000.0,0,0,0,0,0
Facebook,Solution Architect,202000,"San Francisco, CA",3.0,0.0,140000.0,14000.0,0,0,0,0,0
Facebook,Software Engineer,560000,"Seattle, WA",15.0,1.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,187000,"Seattle, WA",1.0,0.0,110000.0,22000.0,0,0,0,0,0
Facebook,Software Engineer,120000,"New York, NY",0.0,0.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,232000,"Menlo Park, CA",1.0,1.0,152000.0,15000.0,0,0,0,0,0
Facebook,Software Engineer,320000,"Seattle, WA",19.0,2.0,170000.0,17000.0,0,0,0,0,0
Facebook,Software Engineer,448000,"Seattle, WA",8.0,2.5,185000.0,50000.0,0,0,0,0,0
Facebook,Software Engineer,345000,"Menlo Park, CA",5.0,1.0,183000.0,27000.0,0,0,0,0,0
Facebook,Software Engineer,357000,"New York, NY",12.0,1.0,192000.0,32000.0,0,0,0,0,0
Facebook,Software Engineer,630000,"Seattle, WA",16.0,2.0,230000.0,60000.0,0,0,0,0,0
Facebook,Software Engineer,630000,"Seattle, WA",16.0,2.0,230000.0,60000.0,0,0,0,0,0
Facebook,Software Engineer,338000,"Menlo Park, CA",2.0,2.0,181000.0,27000.0,0,0,0,0,0
Facebook,Software Engineer,300000,"Menlo Park, CA",20.0,5.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,525000,"Menlo Park, CA",18.0,1.0,0.0,0.0,0,0,0,0,0
Facebook,Software Engineer,300000,"New York, NY",4.0,2.0,180000.0,30000.0,0,0,0,0,0
